time,f
49445,-415.293557324045
49446,-415.2957810620368
49447,-415.2980059965698
49448,-415.3002321288297
49449,-415.3024594600039
49450,-415.3046879912815
49451,-415.3069177238536
49452,-415.30914865891293
49453,-415.311380797654
49454,-415.31361414127326
49455,-415.3158486909689
49456,-415.31808444794086
49457,-415.32032141339096
49458,-415.32255958852284
49459,-415.32479897454186
49460,-415.3270395726554
49461,-415.3292813840723
49462,-415.33152441000374
49463,-415.33376865166224
49464,-415.3360141102625
49465,-415.33826078702083
49466,-415.3405086831556
49467,-415.3427577998867
49468,-415.3450081384363
49469,-415.34725970002796
49470,-415.34951248588754
49471,-415.3517664972424
49472,-415.35402173532196
49473,-415.35627820135744
49474,-415.35853589658194
49475,-415.3607948222304
49476,-415.36305497953964
49477,-415.3653163697485
49478,-415.36757899409747
49479,-415.36984285382914
49480,-415.3721079501878
49481,-415.3743742844197
49482,-415.3766418577731
49483,-415.37891067149803
49484,-415.3811807268464
49485,-415.3834520250723
49486,-415.3857245674312
49487,-415.3879983551811
49488,-415.3902733895814
49489,-415.39254967189373
49490,-415.3948272033815
49491,-415.3971059853102
49492,-415.3993860189471
49493,-415.40166730556143
49494,-415.40394984642444
49495,-415.4062336428093
49496,-415.4085186959909
49497,-415.4108050072465
49498,-415.41309257785497
49499,-415.4153814090972
49500,-415.4176715022562
49501,-415.4199628586169
49502,-415.422255479466
49503,-415.42454936609226
49504,-415.42684451978664
49505,-415.42914094184175
49506,-415.4314386335524
49507,-415.43373759621534
49508,-415.43603783112917
49509,-415.43833933959473
49510,-415.44064212291465
49511,-415.44294618239365
49512,-415.4452515193384
49513,-415.44755813505776
49514,-415.44986603086227
49515,-415.4521752080649
49516,-415.4544856679802
49517,-415.456797411925
49518,-415.4591104412182
49519,-415.46142475718057
49520,-415.463740361135
49521,-415.46605725440645
49522,-415.4683754383219
49523,-415.4706949142103
49524,-415.47301568340265
49525,-415.4753377472322
49526,-415.477661107034
49527,-415.4799857641452
49528,-415.4823117199053
49529,-415.4846389756555
49530,-415.48696753273936
49531,-415.4892973925023
49532,-415.4916285562918
49533,-415.4939610254577
49534,-415.49629480135167
49535,-415.49862988532766
49536,-415.5009662787415
49537,-415.50330398295125
49538,-415.5056429993171
49539,-415.50798332920124
49540,-415.5103249739682
49541,-415.5126679349843
49542,-415.5150122136181
49543,-415.5173578112405
49544,-415.51970472922426
49545,-415.5220529689443
49546,-415.5244025317778
49547,-415.526753419104
49548,-415.5291056323043
49549,-415.53145917276237
49550,-415.53381404186365
49551,-415.53617024099617
49552,-415.53852777154987
49553,-415.540886634917
49554,-415.54324683249183
49555,-415.5456083656709
49556,-415.54797123585286
49557,-415.5503354444386
49558,-415.55270099283115
49559,-415.5550678824358
49560,-415.5574361146599
49561,-415.5598056909131
49562,-415.56217661260723
49563,-415.56454888115627
49564,-415.5669224979765
49565,-415.56929746448645
49566,-415.5716737821066
49567,-415.57405145225994
49568,-415.5764304763716
49569,-415.5788108558688
49570,-415.5811925921812
49571,-415.5835756867406
49572,-415.585960140981
49573,-415.5883459563386
49574,-415.59073313425216
49575,-415.5931216761623
49576,-415.5955115835122
49577,-415.597902857747
49578,-415.60029550031436
49579,-415.6026895126642
49580,-415.6050848962485
49581,-415.60748165252187
49582,-415.6098797829408
49583,-415.61227928896426
49584,-415.6146801720537
49585,-415.61708243367246
49586,-415.61948607528655
49587,-415.621891098364
49588,-415.6242975043755
49589,-415.6267052947936
49590,-415.62911447109354
49591,-415.6315250347527
49592,-415.6339369872509
49593,-415.6363503300702
49594,-415.6387650646949
49595,-415.64118119261184
49596,-415.6435987153102
49597,-415.6460176342813
49598,-415.648437951019
49599,-415.6508596670195
49600,-415.6532827837812
49601,-415.6557073028051
49602,-415.6581332255945
49603,-415.6605605536549
49604,-415.6629892884943
49605,-415.66541943162315
49606,-415.66785098455426
49607,-415.67028394880276
49608,-415.6727183258863
49609,-415.6751541173247
49610,-415.6775913246405
49611,-415.68002994935836
49612,-415.6824699930056
49613,-415.6849114571117
49614,-415.6873543432088
49615,-415.6897986528314
49616,-415.6922443875163
49617,-415.694691548803
49618,-415.6971401382332
49619,-415.6995901573511
49620,-415.7020416077035
49621,-415.70449449083935
49622,-415.70694880831047
49623,-415.7094045616708
49624,-415.7118617524769
49625,-415.7143203822877
49626,-415.7167804526649
49627,-415.71924196517233
49628,-415.72170492137644
49629,-415.72416932284625
49630,-415.72663517115313
49631,-415.7291024678712
49632,-415.7315712145767
49633,-415.7340414128488
49634,-415.73651306426893
49635,-415.7389861704211
49636,-415.7414607328917
49637,-415.7439367532701
49638,-415.7464142331477
49639,-415.7488931741186
49640,-415.75137357777965
49641,-415.75385544573
49642,-415.7563387795715
49643,-415.75882358090837
49644,-415.7613098513477
49645,-415.76379759249886
49646,-415.76628680597395
49647,-415.7687774933876
49648,-415.77126965635705
49649,-415.77376329650207
49650,-415.7762584154451
49651,-415.77875501481117
49652,-415.78125309622783
49653,-415.78375266132525
49654,-415.7862537117363
49655,-415.78875624909654
49656,-415.7912602750438
49657,-415.7937657912189
49658,-415.7962727992651
49659,-415.7987813008285
49660,-415.8012912975576
49661,-415.80380279110375
49662,-415.8063157831206
49663,-415.80883027526494
49664,-415.8113462691959
49665,-415.81386376657537
49666,-415.8163827690679
49667,-415.8189032783408
49668,-415.8214252960639
49669,-415.8239488239098
49670,-415.8264738635538
49671,-415.829000416674
49672,-415.831528484951
49673,-415.8340580700681
49674,-415.83658917371156
49675,-415.8391217975702
49676,-415.8416559433356
49677,-415.8441916127018
49678,-415.8467288073661
49679,-415.8492675290281
49680,-415.8518077793904
49681,-415.85434956015814
49682,-415.8568928730393
49683,-415.85943771974473
49684,-415.86198410198784
49685,-415.86453202148493
49686,-415.8670814799551
49687,-415.86963247912024
49688,-415.8721850207047
49689,-415.87473910643627
49690,-415.8772947380449
49691,-415.87985191726364
49692,-415.88241064582826
49693,-415.8849709254775
49694,-415.8875327579526
49695,-415.89009614499804
49696,-415.89266108836074
49697,-415.89522758979064
49698,-415.89779565104044
49699,-415.9003652738659
49700,-415.9029364600252
49701,-415.9055092112798
49702,-415.9080835293938
49703,-415.91065941613425
49704,-415.91323687327093
49705,-415.91581590257664
49706,-415.9183965058271
49707,-415.9209786848006
49708,-415.9235624412787
49709,-415.9261477770456
49710,-415.9287346938886
49711,-415.9313231935978
49712,-415.9339132779661
49713,-415.93650494878955
49714,-415.939098207867
49715,-415.94169305700007
49716,-415.9442894979936
49717,-415.9468875326553
49718,-415.94948716279566
49719,-415.95208839022825
49720,-415.95469121676956
49721,-415.9572956442391
49722,-415.9599016744592
49723,-415.9625093092553
49724,-415.96511855045594
49725,-415.96772939989216
49726,-415.97034185939856
49727,-415.9729559308124
49728,-415.975571615974
49729,-415.9781889167267
49730,-415.9808078349168
49731,-415.98342837239375
49732,-415.98605053100994
49733,-415.98867431262084
49734,-415.99129971908474
49735,-415.99392675226323
49736,-415.9965554140208
49737,-415.99918570622503
49738,-416.00181763074664
49739,-416.0044511894593
49740,-416.0070863842397
49741,-416.0097232169677
49742,-416.01236168952624
49743,-416.0150018038013
49744,-416.017643561682
49745,-416.02028696506045
49746,-416.02293201583205
49747,-416.0255787158951
49748,-416.0282270671511
49749,-416.0308770715047
49750,-416.0335287308636
49751,-416.0361820471387
49752,-416.038837022244
49753,-416.0414936580968
49754,-416.0441519566171
49755,-416.0468119197285
49756,-416.0494735493577
49757,-416.0521368474343
49758,-416.0548018158914
49759,-416.057468456665
49760,-416.0601367716944
49761,-416.06280676292215
49762,-416.06547843229384
49763,-416.0681517817585
49764,-416.07082681326807
49765,-416.073503528778
49766,-416.0761819302466
49767,-416.0788620196357
49768,-416.0815437989103
49769,-416.0842272700386
49770,-416.086912434992
49771,-416.0895992957452
49772,-416.09228785427615
49773,-416.09497811256597
49774,-416.09767007259927
49775,-416.10036373636365
49776,-416.10305910585015
49777,-416.10575618305313
49778,-416.1084549699701
49779,-416.11115546860196
49780,-416.11385768095295
49781,-416.1165616090304
49782,-416.1192672548452
49783,-416.12197462041155
49784,-416.1246837077467
49785,-416.12739451887154
49786,-416.1301070558102
49787,-416.13282132059
49788,-416.13553731524183
49789,-416.1382550417998
49790,-416.14097450230156
49791,-416.14369569878784
49792,-416.146418633303
49793,-416.1491433078945
49794,-416.15186972461356
49795,-416.15459788551453
49796,-416.1573277926552
49797,-416.1600594480968
49798,-416.1627928539039
49799,-416.1655280121446
49800,-416.16826492489037
49801,-416.17100359421613
49802,-416.17374402220014
49803,-416.17648621092417
49804,-416.1792301624736
49805,-416.1819758789368
49806,-416.18472336240615
49807,-416.1874726149772
49808,-416.190223638749
49809,-416.192976435824
49810,-416.1957310083084
49811,-416.1984873583117
49812,-416.20124548794684
49813,-416.2040053993304
49814,-416.20676709458246
49815,-416.20953057582653
49816,-416.2122958451896
49817,-416.21506290480244
49818,-416.2178317567991
49819,-416.22060240331734
49820,-416.2233748464983
49821,-416.2261490884868
49822,-416.2289251314312
49823,-416.2317029774835
49824,-416.234482628799
49825,-416.23726408753697
49826,-416.24004735586
49827,-416.24283243593425
49828,-416.24561932992964
49829,-416.2484080400196
49830,-416.25119856838137
49831,-416.25399091719544
49832,-416.2567850886461
49833,-416.25958108492136
49834,-416.2623789082129
49835,-416.26517856071587
49836,-416.267980044629
49837,-416.2707833621551
49838,-416.27358851550014
49839,-416.2763955068741
49840,-416.27920433849044
49841,-416.2820150125666
49842,-416.28482753132323
49843,-416.28764189698506
49844,-416.2904581117804
49845,-416.2932761779414
49846,-416.2960960977035
49847,-416.29891787330655
49848,-416.30174150699344
49849,-416.30456700101126
49850,-416.3073943576106
49851,-416.3102235790459
49852,-416.31305466757533
49853,-416.3158876254609
49854,-416.3187224549682
49855,-416.3215591583669
49856,-416.32439773793
49857,-416.32723819593474
49858,-416.33008053466193
49859,-416.3329247563962
49860,-416.335770863426
49861,-416.3386188580436
49862,-416.3414687425451
49863,-416.34432051923045
49864,-416.3471741904033
49865,-416.35002975837136
49866,-416.35288722544607
49867,-416.3557465939426
49868,-416.3586078661803
49869,-416.3614710444821
49870,-416.3643361311748
49871,-416.3672031285894
49872,-416.37007203906035
49873,-416.37294286492636
49874,-416.3758156085299
49875,-416.3786902722172
49876,-416.3815668583388
49877,-416.3844453692486
49878,-416.387325807305
49879,-416.39020817486994
49880,-416.39309247430947
49881,-416.39597870799355
49882,-416.39886687829613
49883,-416.40175698759504
49884,-416.40464903827217
49885,-416.4075430327133
49886,-416.4104389733083
49887,-416.41333686245093
49888,-416.416236702539
49889,-416.41913849597427
49890,-416.4220422451626
49891,-416.42494795251366
49892,-416.4278556204415
49893,-416.4307652513639
49894,-416.43367684770266
49895,-416.4365904118839
49896,-416.43950594633753
49897,-416.44242345349767
49898,-416.44534293580233
49899,-416.4482643956938
49900,-416.4511878356183
49901,-416.4541132580262
49902,-416.4570406653719
49903,-416.4599700601141
49904,-416.46290144471516
49905,-416.46583482164203
49906,-416.46877019336563
49907,-416.47170756236073
49908,-416.4746469311067
49909,-416.47758830208664
49910,-416.48053167778806
49911,-416.4834770607025
49912,-416.48642445332564
49913,-416.48937385815736
49914,-416.4923252777018
49915,-416.4952787144672
49916,-416.4982341709658
49917,-416.5011916497145
49918,-416.5041511532339
49919,-416.50711268404916
49920,-416.51007624468946
49921,-416.5130418376882
49922,-416.5160094655831
49923,-416.5189791309162
49924,-416.52195083623354
49925,-416.5249245840855
49926,-416.52790037702687
49927,-416.5308782176165
49928,-416.5338581084176
49929,-416.53684005199756
49930,-416.53982405092825
49931,-416.5428101077856
49932,-416.54579822515007
49933,-416.54878840560616
49934,-416.5517806517429
49935,-416.55477496615356
49936,-416.55777135143563
49937,-416.5607698101912
49938,-416.56377034502634
49939,-416.5667729585517
49940,-416.5697776533823
49941,-416.5727844321374
49942,-416.5757932974406
49943,-416.57880425192013
49944,-416.58181729820814
49945,-416.5848324389416
49946,-416.58784967676166
49947,-416.59086901431397
49948,-416.59389045424837
49949,-416.59691399921945
49950,-416.59993965188596
49951,-416.6029674149111
49952,-416.6059972909626
49953,-416.60902928271264
49954,-416.61206339283774
49955,-416.6150996240188
49956,-416.6181379789415
49957,-416.6211784602957
49958,-416.62422107077583
49959,-416.6272658130808
49960,-416.6303126899139
49961,-416.63336170398316
49962,-416.6364128580009
49963,-416.639466154684
49964,-416.6425215967538
49965,-416.64557918693635
49966,-416.648638927962
49967,-416.6517008225658
49968,-416.65476487348724
49969,-416.65783108347034
49970,-416.6608994552639
49971,-416.6639699916209
49972,-416.66704269529924
49973,-416.67011756906123
49974,-416.6731946156737
49975,-416.6762738379082
49976,-416.6793552385408
49977,-416.6824388203523
49978,-416.6855245861278
49979,-416.6886125386575
49980,-416.6917026807357
49981,-416.6947950151616
49982,-416.69788954473916
49983,-416.7009862722766
49984,-416.7040852005872
49985,-416.7071863324886
49986,-416.71028967080326
49987,-416.7133952183582
49988,-416.7165029779852
49989,-416.7196129525207
49990,-416.7227251448058
49991,-416.7258395576863
49992,-416.72895619401277
49993,-416.7320750566404
49994,-416.73519614842905
49995,-416.73831947224346
49996,-416.74144503095306
49997,-416.74457282743185
49998,-416.7477028645586
49999,-416.75083514521714
50000,-416.75396967229574
50001,-416.7571064486874
50002,-416.7602454772901
50003,-416.7633867610065
50004,-416.766530302744
50005,-416.76967610541476
50006,-416.7728241719359
50007,-416.7759745052291
50008,-416.7791271082211
50009,-416.7822819838432
50010,-416.78543913503154
50011,-416.78859856472747
50012,-416.79176027587664
50013,-416.79492427142986
50014,-416.79809055434265
50015,-416.80125912757546
50016,-416.80442999409354
50017,-416.807603156867
50018,-416.8107786188708
50019,-416.813956383085
50020,-416.8171364524941
50021,-416.82031883008784
50022,-416.8235035188607
50023,-416.82669052181217
50024,-416.82987984194654
50025,-416.8330714822731
50026,-416.8362654458059
50027,-416.839461735564
50028,-416.84266035457154
50029,-416.8458613058573
50030,-416.8490645924552
50031,-416.8522702174041
50032,-416.8554781837479
50033,-416.85868849453504
50034,-416.8619011528194
50035,-416.86511616165967
50036,-416.8683335241194
50037,-416.87155324326716
50038,-416.8747753221768
50039,-416.8779997639266
50040,-416.88122657160045
50041,-416.88445574828677
50042,-416.88768729707925
50043,-416.8909212210765
50044,-416.8941575233822
50045,-416.8973962071051
50046,-416.9006372753587
50047,-416.903880731262
50048,-416.9071265779387
50049,-416.91037481851754
50050,-416.91362545613254
50051,-416.91687849392275
50052,-416.9201339350321
50053,-416.92339178260966
50054,-416.92665203980965
50055,-416.9299147097913
50056,-416.93317979571907
50057,-416.9364473007623
50058,-416.93971722809556
50059,-416.9429895808985
50060,-416.946264362356
50061,-416.9495415756577
50062,-416.95282122399874
50063,-416.95610331057924
50064,-416.95938783860436
50065,-416.9626748112846
50066,-416.9659642318354
50067,-416.9692561034775
50068,-416.97255042943664
50069,-416.97584721294385
50070,-416.9791464572353
50071,-416.98244816555217
50072,-416.98575234114105
50073,-416.98905898725343
50074,-416.9923681071464
50075,-416.9956797040816
50076,-416.99899378132665
50077,-417.0023103421536
50078,-417.0056293898402
50079,-417.0089509276692
50080,-417.01227495892863
50081,-417.0156014869117
50082,-417.01893051491675
50083,-417.02226204624765
50084,-417.025596084213
50085,-417.02893263212707
50086,-417.0322716933092
50087,-417.035613271084
50088,-417.0389573687811
50089,-417.04230398973584
50090,-417.0456531372883
50091,-417.0490048147842
50092,-417.05235902557433
50093,-417.05571577301475
50094,-417.05907506046697
50095,-417.06243689129747
50096,-417.06580126887815
50097,-417.0691681965863
50098,-417.0725376778044
50099,-417.07590971592015
50100,-417.0792843143266
50101,-417.08266147642223
50102,-417.08604120561046
50103,-417.0894235053003
50104,-417.09280837890617
50105,-417.09619582984743
50106,-417.09958586154903
50107,-417.1029784774411
50108,-417.1063736809593
50109,-417.1097714755442
50110,-417.11317186464214
50111,-417.11657485170457
50112,-417.1199804401882
50113,-417.12338863355524
50114,-417.1267994352732
50115,-417.13021284881484
50116,-417.1336288776582
50117,-417.13704752528713
50118,-417.14046879519015
50119,-417.14389269086155
50120,-417.14731921580096
50121,-417.15074837351324
50122,-417.1541801675087
50123,-417.15761460130295
50124,-417.1610516784169
50125,-417.164491402377
50126,-417.167933776715
50127,-417.17137880496796
50128,-417.17482649067836
50129,-417.17827683739404
50130,-417.1817298486682
50131,-417.1851855280595
50132,-417.18864387913186
50133,-417.1921049054547
50134,-417.19556861060266
50135,-417.199034998156
50136,-417.2025040717001
50137,-417.20597583482595
50138,-417.2094502911299
50139,-417.2129274442135
50140,-417.21640729768393
50141,-417.2198898551536
50142,-417.2233751202404
50143,-417.2268630965676
50144,-417.2303537877639
50145,-417.2338471974632
50146,-417.2373433293052
50147,-417.2408421869346
50148,-417.24434377400155
50149,-417.2478480941619
50150,-417.25135515107667
50151,-417.2548649484122
50152,-417.2583774898404
50153,-417.2618927790387
50154,-417.26541081968946
50155,-417.268931615481
50156,-417.2724551701066
50157,-417.2759814872653
50158,-417.2795105706612
50159,-417.2830424240042
50160,-417.28657705100903
50161,-417.2901144553965
50162,-417.29365464089227
50163,-417.2971976112277
50164,-417.3007433701395
50165,-417.3042919213697
50166,-417.30784326866575
50167,-417.31139741578056
50168,-417.3149543664723
50169,-417.31851412450476
50170,-417.32207669364686
50171,-417.32564207767314
50172,-417.3292102803633
50173,-417.33278130550275
50174,-417.33635515688195
50175,-417.33993183829693
50176,-417.34351135354905
50177,-417.3470937064451
50178,-417.3506789007971
50179,-417.3542669404227
50180,-417.3578578291447
50181,-417.3614515707913
50182,-417.36504816919626
50183,-417.36864762819846
50184,-417.3722499516423
50185,-417.3758551433775
50186,-417.37946320725916
50187,-417.3830741471477
50188,-417.38668796690877
50189,-417.39030467041357
50190,-417.39392426153864
50191,-417.39754674416577
50192,-417.40117212218195
50193,-417.40480039947994
50194,-417.4084315799573
50195,-417.41206566751725
50196,-417.41570266606834
50197,-417.41934257952425
50198,-417.4229854118041
50199,-417.4266311668323
50200,-417.4302798485385
50201,-417.4339314608577
50202,-417.43758600773015
50203,-417.44124349310164
50204,-417.44490392092274
50205,-417.4485672951498
50206,-417.4522336197442
50207,-417.45590289867255
50208,-417.4595751359068
50209,-417.46325033542416
50210,-417.4669285012071
50211,-417.47060963724323
50212,-417.4742937475256
50213,-417.4779808360522
50214,-417.48167090682654
50215,-417.48536396385714
50216,-417.4890600111578
50217,-417.4927590527475
50218,-417.4964610926504
50219,-417.50016613489595
50220,-417.50387418351875
50221,-417.50758524255843
50222,-417.51129931606
50223,-417.5150164080734
50224,-417.51873652265385
50225,-417.5224596638617
50226,-417.5261858357624
50227,-417.52991504242664
50228,-417.53364728792997
50229,-417.53738257635337
50230,-417.5411209117826
50231,-417.5448622983087
50232,-417.54860674002776
50233,-417.55235424104086
50234,-417.5561048054542
50235,-417.55985843737903
50236,-417.5636151409317
50237,-417.5673749202333
50238,-417.5711377794103
50239,-417.57490372259394
50240,-417.5786727539206
50241,-417.58244487753154
50242,-417.586220097573
50243,-417.58999841819616
50244,-417.59377984355723
50245,-417.5975643778173
50246,-417.60135202514243
50247,-417.60514278970356
50248,-417.60893667567643
50249,-417.61273368724187
50250,-417.61653382858543
50251,-417.62033710389744
50252,-417.62414351737345
50253,-417.62795307321335
50254,-417.6317657756223
50255,-417.6355816288098
50256,-417.63940063699056
50257,-417.643222804384
50258,-417.64704813521394
50259,-417.6508766337094
50260,-417.6547083041039
50261,-417.6585431506357
50262,-417.6623811775478
50263,-417.66622238908786
50264,-417.67006678950816
50265,-417.67391438306583
50266,-417.67776517402234
50267,-417.68161916664405
50268,-417.6854763652017
50269,-417.6893367739708
50270,-417.69320039723146
50271,-417.697067239268
50272,-417.7009373043697
50273,-417.70481059683004
50274,-417.7086871209473
50275,-417.71256688102386
50276,-417.7164498813669
50277,-417.7203361262878
50278,-417.72422562010263
50279,-417.7281183671316
50280,-417.73201437169934
50281,-417.735913638135
50282,-417.739816170772
50283,-417.7437219739479
50284,-417.7476310520049
50285,-417.7515434092893
50286,-417.75545905015144
50287,-417.75937797894636
50288,-417.763300200033
50289,-417.76722571777447
50290,-417.77115453653823
50291,-417.7750866606958
50292,-417.77902209462275
50293,-417.7829608426989
50294,-417.7869029093081
50295,-417.7908482988381
50296,-417.79479701568096
50297,-417.7987490642325
50298,-417.80270444889254
50299,-417.806663174065
50300,-417.81062524415773
50301,-417.8145906635823
50302,-417.8185594367543
50303,-417.8225315680931
50304,-417.82650706202196
50305,-417.8304859229679
50306,-417.8344681553618
50307,-417.8384537636381
50308,-417.842442752235
50309,-417.8464351255945
50310,-417.8504308881623
50311,-417.8544300443875
50312,-417.858432598723
50313,-417.86243855562515
50314,-417.86644791955393
50315,-417.87046069497273
50316,-417.8744768863487
50317,-417.8784964981519
50318,-417.8825195348562
50319,-417.886546000939
50320,-417.89057590088055
50321,-417.894609239165
50322,-417.89864602027916
50323,-417.90268624871374
50324,-417.90672992896214
50325,-417.9107770655214
50326,-417.91482766289124
50327,-417.9188817255749
50328,-417.9229392580785
50329,-417.92700026491127
50330,-417.9310647505855
50331,-417.9351327196164
50332,-417.939204176522
50333,-417.94327912582344
50334,-417.9473575720447
50335,-417.9514395197125
50336,-417.95552497335643
50337,-417.95961393750866
50338,-417.9637064167043
50339,-417.9678024154812
50340,-417.97190193837946
50341,-417.976004989942
50342,-417.98011157471444
50343,-417.9842216972447
50344,-417.9883353620834
50345,-417.9924525737832
50346,-417.9965733368996
50347,-418.00069765599017
50348,-418.00482553561477
50349,-418.0089569803357
50350,-418.01309199471734
50351,-418.01723058332624
50352,-418.0213727507313
50353,-418.02551850150314
50354,-418.02966784021464
50355,-418.0338207714406
50356,-418.0379772997579
50357,-418.04213742974514
50358,-418.0463011659828
50359,-418.05046851305326
50360,-418.0546394755406
50361,-418.0588140580306
50362,-418.06299226511055
50363,-418.06717410136963
50364,-418.0713595713984
50365,-418.0755486797889
50366,-418.07974143113466
50367,-418.0839378300308
50368,-418.0881378810733
50369,-418.09234158886
50370,-418.09654895798957
50371,-418.1007599930621
50372,-418.1049746986787
50373,-418.1091930794416
50374,-418.113415139954
50375,-418.11764088482005
50376,-418.12187031864494
50377,-418.1261034460347
50378,-418.13034027159597
50379,-418.1345807999362
50380,-418.1388250356637
50381,-418.14307298338724
50382,-418.147324647716
50383,-418.15158003325996
50384,-418.15583914462934
50385,-418.1601019864349
50386,-418.16436856328744
50387,-418.1686388797982
50388,-418.17291294057867
50389,-418.1771907502403
50390,-418.1814723133947
50391,-418.18575763465344
50392,-418.19004671862797
50393,-418.19433956992964
50394,-418.1986361931697
50395,-418.20293659295896
50396,-418.207240773908
50397,-418.2115487406268
50398,-418.2158604977252
50399,-418.2201760498122
50400,-418.22449540149626
50401,-418.22881855738524
50402,-418.23314552208603
50403,-418.2374763002049
50404,-418.24181089634715
50405,-418.246149315117
50406,-418.25049156111777
50407,-418.25483763895147
50408,-418.25918755321914
50409,-418.26354130852013
50410,-418.2678989094529
50411,-418.2722603606142
50412,-418.27662566659933
50413,-418.2809948320019
50414,-418.285367861414
50415,-418.28974475942584
50416,-418.29412553062593
50417,-418.2985101796006
50418,-418.3028987109344
50419,-418.30729112920983
50420,-418.31168743900696
50421,-418.3160876449039
50422,-418.3204917514762
50423,-418.3248997632971
50424,-418.32931168493724
50425,-418.33372752096477
50426,-418.33814727594495
50427,-418.3425709544405
50428,-418.3469985610111
50429,-418.35143010021363
50430,-418.3558655766017
50431,-418.3603049947259
50432,-418.3647483591335
50433,-418.3691956743687
50434,-418.3736469449718
50435,-418.37810217548014
50436,-418.38256137042697
50437,-418.387024534342
50438,-418.39149167175117
50439,-418.3959627871764
50440,-418.4004378851358
50441,-418.4049169701431
50442,-418.409400046708
50443,-418.41388711933575
50444,-418.41837819252737
50445,-418.4228732707791
50446,-418.42737235858283
50447,-418.43187546042543
50448,-418.4363825807892
50449,-418.44089372415135
50450,-418.4454088949841
50451,-418.4499280977543
50452,-418.4544513369238
50453,-418.45897861694897
50454,-418.46350994228067
50455,-418.46804531736404
50456,-418.47258474663874
50457,-418.47712823453844
50458,-418.4816757854908
50459,-418.4862274039176
50460,-418.49078309423425
50461,-418.4953428608499
50462,-418.4999067081675
50463,-418.50447464058306
50464,-418.5090466624863
50465,-418.51362277825984
50466,-418.5182029922798
50467,-418.52278730891487
50468,-418.5273757325267
50469,-418.5319682674698
50470,-418.53656491809113
50471,-418.54116568873013
50472,-418.5457705837187
50473,-418.5503796073808
50474,-418.55499276403253
50475,-418.559610057982
50476,-418.564231493529
50477,-418.5688570749651
50478,-418.5734868065734
50479,-418.5781206926283
50480,-418.58275873739575
50481,-418.58740094513246
50482,-418.5920473200864
50483,-418.59669786649647
50484,-418.60135258859196
50485,-418.606011490593
50486,-418.61067457671015
50487,-418.6153418511441
50488,-418.6200133180858
50489,-418.6246889817162
50490,-418.629368846206
50491,-418.63405291571564
50492,-418.6387411943952
50493,-418.64343368638424
50494,-418.6481303958112
50495,-418.652831326794
50496,-418.6575364834393
50497,-418.66224586984265
50498,-418.6669594900881
50499,-418.6716773482484
50500,-418.67639944838436
50501,-418.6811257945452
50502,-418.68585639076787
50503,-418.69059124107736
50504,-418.6953303494863
50505,-418.70007371999463
50506,-418.70482135659006
50507,-418.70957326324697
50508,-418.7143294439271
50509,-418.71908990257896
50510,-418.72385464313754
50511,-418.7286236695246
50512,-418.733396985648
50513,-418.73817459540203
50514,-418.7429565026667
50515,-418.74774271130775
50516,-418.7525332251769
50517,-418.75732804811094
50518,-418.7621271839322
50519,-418.7669306364479
50520,-418.7717384094504
50521,-418.7765505067165
50522,-418.7813669320076
50523,-418.7861876890696
50524,-418.7910127816324
50525,-418.79584221340997
50526,-418.8006759881
50527,-418.8055141093838
50528,-418.81035658092605
50529,-418.81520340637456
50530,-418.8200545893603
50531,-418.8249101334971
50532,-418.829770042381
50533,-418.83463431959103
50534,-418.83950296868784
50535,-418.84437599321456
50536,-418.8492533966959
50537,-418.85413518263823
50538,-418.8590213545293
50539,-418.86391191583806
50540,-418.8688068700144
50541,-418.87370622048905
50542,-418.8786099706732
50543,-418.88351812395854
50544,-418.88843068371676
50545,-418.89334765329954
50546,-418.8982690360381
50547,-418.90319483524337
50548,-418.9081250542054
50549,-418.91305969619333
50550,-418.9179987644551
50551,-418.92294226221725
50552,-418.9278901926847
50553,-418.9328425590404
50554,-418.93779936444537
50555,-418.9427606120383
50556,-418.94772630493526
50557,-418.95269644622954
50558,-418.9576710389914
50559,-418.962650086268
50560,-418.96763359108286
50561,-418.97262155643574
50562,-418.9776139853026
50563,-418.98261088063515
50564,-418.9876122453605
50565,-418.99261808238117
50566,-418.99762839457486
50567,-419.00264318479395
50568,-419.00766245586533
50569,-419.0126862105904
50570,-419.0177144517444
50571,-419.02274718207656
50572,-419.0277844043096
50573,-419.0328261211396
50574,-419.0378723352354
50575,-419.0429230492391
50576,-419.047978265765
50577,-419.05303798739976
50578,-419.0581022167019
50579,-419.0631709562018
50580,-419.0682442084015
50581,-419.07332197577375
50582,-419.0784042607627
50583,-419.08349106578294
50584,-419.0885823932193
50585,-419.0936782454272
50586,-419.0987786247314
50587,-419.10388353342637
50588,-419.108992973776
50589,-419.114106948013
50590,-419.11922545833886
50591,-419.12434850692364
50592,-419.12947609590526
50593,-419.1346082273898
50594,-419.13974490345066
50595,-419.14488612612877
50596,-419.15003189743175
50597,-419.15518221933416
50598,-419.160337093777
50599,-419.16549652266724
50600,-419.1706605078776
50601,-419.17582905124647
50602,-419.1810021545774
50603,-419.1861798196389
50604,-419.191362048164
50605,-419.19654884185
50606,-419.20174020235845
50607,-419.20693613131425
50608,-419.21213663030585
50609,-419.21734170088484
50610,-419.22255134456543
50611,-419.2277655628243
50612,-419.2329843571002
50613,-419.23820772879384
50614,-419.24343567926735
50615,-419.248668209844
50616,-419.2539053218079
50617,-419.25914701640374
