i,j,phi,Ex,Ey
24,11,0.0030421950749467924,-0.0004747397247432,-3.368107284475695e-07
24,12,0.0035528557892435197,-0.0005569086078846752,-3.604549576585996e-07
24,13,0.004156012290716143,-0.0006638035147372753,-3.82458551764428e-07
24,14,0.00488046281871807,-0.0008058877902696981,-4.0273380017040797e-07
24,15,0.005767787871255539,-0.0010000522683255549,-4.212006990463729e-07
24,16,0.00688056735536918,-0.0012750726159018503,-4.377872873753165e-07
24,17,0.00831793310305924,-0.0016835238823923846,-4.52429948074283e-07
24,18,0.01024761512015395,-0.0023309275532166843,-4.6507367198328486e-07
24,19,0.012979788209492608,-0.003458197124577406,-4.756722826902357e-07
24,20,0.01716400936930876,-0.005718841139115412,-4.841886204129398e-07
24,21,0.02441747048772343,-0.01129785812988686,-4.905946834644903e-07
24,22,0.03975972562908248,-0.029258149478011926,-4.94871726056112e-07
24,23,0.08293376944374728,-0.10492035524066574,-4.97010311677204e-07
24,24,0.24960043611041396,-4.9701032155125e-07,-4.970103215443111e-07
24,25,0.08293476346439038,0.1049193676173274,-4.948809180886637e-07
24,26,0.039761700875759164,0.029257181000354487,-4.906404637468331e-07
24,27,0.024420401463681404,0.01129692140789763,-4.843163958177799e-07
24,28,0.017167858059963903,0.005717948553167527,-4.759450584392727e-07
24,29,0.01298450435734635,0.00345736073574347,-4.655714930671198e-07
24,30,0.010253136588476963,0.0023301590157136474,-4.5324918929341707e-07
24,31,0.008324186325919055,0.0016828343587272066,-4.390397979362956e-07
24,32,0.00688746787102255,0.0012744726952596428,-4.2301280872222846e-07
24,33,0.005775240935399769,0.0009995518887093366,-4.052451950185658e-07
24,34,0.0048883640936038765,0.0008054961648645792,-3.858210281971336e-07
24,35,0.004164248605670611,0.0006635290629328524,-3.648310643584833e-07
24,36,0.0035613059677381716,0.0005567588913484433,-3.42372306174352e-07
24,37,0.003050730822973724,0.0004747213888959684,-3.1854754259895424e-07
24,38,0.002611863189946235,0.00041065117202786217,-2.9346486919669054e-07
24,39,0.0022294284789179998,0.000360020914514589,-2.672371917401828e-07
24,40,0.0018918213609170568,0.000319715229183916,-2.3998171564494283e-07
24,41,0.0015899980205501677,0.0002875420953060981,-2.1181942369086302e-07
24,42,0.0013167371703048606,0.00026193302106298686,-1.828745443365181e-07
24,43,0.001066131978424194,0.0002417533513740802,-1.5327401279609243e-07
24,44,0.0008332304675567002,0.00022617933799238567,-1.2314692690357145e-07
24,45,0.0006137733024394226,0.00021461712641435783,-9.262399965352837e-08
24,46,0.0004039962147279845,0.00020664900628440626,-6.183701018347854e-08
24,47,0.0002004752898706101,0.00020199810736399226,-3.091825485359526e-08
24,48,0.0,0.00010023764493530505,-0.0
25,0,0.0,-9.914212064126715e-05,-0.0
25,1,0.0001982842412825343,-0.0001998621459932201,1.4113502220003708e-06
25,2,0.0003997242919864402,-0.0002046117276928237,2.8742358333032575e-06
25,3,0.0006075076966681817,-0.0002126528948879532,4.443552873884991e-06
25,4,0.0008250300817623466,-0.0002242558201062412,6.182295749069416e-06
25,5,0.001056019336880664,-0.00023982823280454792,8.166947282559674e-06
25,6,0.0013046865473714424,-0.00025994939707125943,1.0494785807613639e-05
25,7,0.001575918131023183,-0.0002854216635917434,1.3294365702811958e-05
25,8,0.0018755298745549293,-0.00031734782621492227,1.674120174211685e-05
25,9,0.0022106137834530274,-0.0003572478472286145,2.1082085949705644e-05
25,10,0.0025900255690121583,-0.0004072377103981511,2.6674052163645984e-05
25,11,0.0030250892042493296,-0.0004703096175732867,3.404894898025035e-05
25,12,0.0035306448041587317,-0.0005507833650089647,4.40244237282744e-05
25,13,0.004126655934267259,-0.000655058178665106,5.7902640202030144e-05
25,14,0.004840761161488944,-0.0007929152829110977,7.784320030900221e-05
25,15,0.005712486500089454,-0.0009798811953847606,0.000107602451509042
25,16,0.006800523552258465,-0.0012417529664152213,0.00015409744029861632
25,17,0.008195992432919897,-0.0016238189033199496,0.00023098110984567238
25,18,0.010048161358898364,-0.002210989119751529,0.000367610932621003
25,19,0.012617970672422955,-0.003174876375411734,0.0006341698951691701
25,20,0.016397914109721832,-0.004889265499745505,0.0012215660398623924
25,21,0.022396501671913965,-0.00820255183447245,0.002733454025023804
25,22,0.03280301777866673,-0.014832677826957392,0.0074155703553169215
25,23,0.05206185732582875,-0.025065872842861818,0.025064883081006097
25,24,0.08293476346439037,-4.948809180886637e-07,0.1049193676173274
25,25,0.052062847087664926,0.025064889450863898,0.025064889450863905
25,26,0.03280498456266257,0.014831713498443087,0.0074155830129285
25,27,0.022399420090778752,0.00820161912530328,0.0027334728067817653
25,28,0.01640174631205601,0.0048883767371720056,0.0012215907018528422
25,29,0.012622666616434741,0.0031740435687776297,0.0006342001149560201
25,30,0.010053659174500752,0.0022102238733185866,0.0003676463116046927
25,31,0.008202218869797568,0.0016231323317803794,0.0002310211761791959
25,32,0.006807394510939993,0.001241155613630758,0.00015414165234003008
25,33,0.005719907642536052,0.000979382956859305,0.0001076502017860032
25,34,0.004848628597221383,0.0007925253324677084,7.789381996775981e-05
25,35,0.004134856977600635,0.000654784899759337,5.7955403910385766e-05
25,36,0.0035390587977027093,0.0005506342870698906,4.407855499954775e-05
25,37,0.003033588403460854,0.00047029135772197993,3.4103625883133686e-05
25,38,0.0025984760822587495,0.0004073559208517797,2.6728413381041155e-05
25,39,0.0022188765617572946,0.000357507168657532,2.113523714818437e-05
25,40,0.0018834617449436854,0.00031775184728077463,1.6792222212495757e-05
25,41,0.0015833728671957453,0.00028597288685730223,1.334231523146144e-05
25,42,0.001311515971229081,0.0002606492114377825,1.053871173749873e-05
25,43,0.0010620744443201803,0.00024067689260016733,8.205891722577242e-06
25,44,0.0008301621860287463,0.00022525243091924034,6.215302889980845e-06
25,45,0.0006115695824816997,0.00021379540621167275,4.469676368999275e-06
25,46,0.0004025713736054008,0.00020589693242403675,2.892546202014633e-06
25,47,0.00019977571763362618,0.0002012856868027004,1.420942234281209e-06
25,48,0.0,9.988785881681309e-05,-0.0
26,0,0.0,-9.807735115168591e-05,-0.0
26,1,0.00019615470230337182,-0.0001976942118712482,2.8206183364583873e-06
26,2,0.0003953884237424964,-0.00020232607442492462,5.741162453286227e-06
26,3,0.0006008068511532211,-0.00021016164369031405,8.86806089022866e-06
26,4,0.0008157117111231245,-0.00022145504799592127,1.232312656644695e-05
26,5,0.0010437169471450636,-0.0002365885522461455,1.6253721396960433e-05
26,6,0.0012888888156154155,-0.00025610277836883664,2.0846434424199234e-05
26,7,0.001555922503882737,-0.0002807420845326331,2.634653116195102e-05
26,8,0.0018503729846806817,-0.0003115217487569124,3.3086771567471685e-05
26,9,0.0021789660013965617,-0.000349827625374573,4.153157367682114e-05
26,10,0.0025500282354298277,-0.000397565587794865,5.234680897126583e-05
26,11,0.0029740971769862917,-0.00045738935317857156,6.651353928331595e-05
26,12,0.003464806941786971,-0.0005330549166628954,8.551945159548458e-05
26,13,0.0040402070103120824,-0.0006299847381565475,0.00011169262054506394
26,14,0.004724776418100066,-0.0007561879789626863,0.00014880654350267475
26,15,0.005552582968237455,-0.0009237980283359408,0.00020322553783334993
26,16,0.006572372474771947,-0.00115169395756522,0.0002861800160495341
26,17,0.007855970883367895,-0.001470010390069998,0.00041853140493243587
26,18,0.009512393254911943,-0.0019277387678931866,0.0006413323177049176
26,19,0.011711448419154268,-0.002604242017336017,0.0010406241639657442
26,20,0.014720877289583977,-0.0036195570092607777,0.0018088249408817116
26,21,0.018950562437675823,-0.005103853814432332,0.003401663661744798
26,22,0.02492858491844864,-0.006926720422029631,0.006925743363320049
26,23,0.032804003281735085,-0.007416557978655262,0.014831702933920816
26,24,0.039761700875759164,-4.906404637433637e-07,0.02925718100035448
26,25,0.03280498456266257,0.0074155830129285,0.014831713498443087
26,26,0.024930534849902163,0.006925764356272349,0.006925764356272349
26,27,0.018953455850117873,0.005102929096821972,0.003401694811933245
26,28,0.014724676656258219,0.0036186758613417818,0.001808865843984933
26,29,0.01171610412743431,0.0026034163454953206,0.0010406742854785905
26,30,0.009517843965267577,0.0019269800769368232,0.0006413909968310087
26,31,0.007862143973560663,0.001469329699462544,0.0004185978593982376
26,32,0.0065791845663424895,0.0011511017208664502,0.00028625334780662355
26,33,0.005559940531827763,0.0009233040563370663,0.00020330473960970168
26,34,0.004732576453668357,0.0007558013669889617,0.0001488905061585574
26,35,0.004048337797849839,0.0006297137979646404,0.00011178014118434733
26,36,0.003473148857739076,0.0005329071133211912,8.560924237892482e-05
26,37,0.0029825235712074567,0.0004573712472774618,6.660423688664187e-05
26,38,0.0025584063631841525,0.00039768278329291285,5.2436984627709116e-05
26,39,0.002187158004621631,0.0003500847233460436,4.16197437410502e-05
26,40,0.0018582369164920653,0.0003119223072671931,3.31714085356732e-05
26,41,0.0015633133900872448,0.00028128858483110106,2.642607508105408e-05
26,42,0.0012956597468298631,0.00025679659755410266,2.0919304621845537e-05
26,43,0.0010497201949790395,0.00023742994252656232,1.631832846280966e-05
26,44,0.0008207998617767385,0.0002224431226388077,1.2377884514666311e-05
26,45,0.0006048339497014241,0.00021129436972639162,8.911399432523417e-06
26,46,0.00039821112232395526,0.00020360027214968822,5.771539311540775e-06
26,47,0.0001976334054020477,0.00019910556116197763,2.8365315239272325e-06
26,48,0.0,9.881670270102384e-05,-0.0
27,0,0.0,-9.632150230480876e-05,-0.0
27,1,0.00019264300460961753,-0.00019412098353993387,4.159409283433451e-06
27,2,0.00038824196707986774,-0.0001985642851390534,8.461738304225372e-06
27,3,0.0005897715748877243,-0.00020607093077479248,1.3058878105421203e-05
27,4,0.0008003838286294527,-0.00021687015959950942,1.8123902885678212e-05
27,5,0.0010235118940867432,-0.00023130492494679563,2.386490091585902e-05
27,6,0.001262993678523044,-0.00024985658730626885,3.0543362103292184e-05
27,7,0.0015232250686992809,-0.00027318132644847096,3.8499955663931886e-05
27,8,0.0018093563314199859,-0.00030216278370005214,4.819210838743365e-05
27,9,0.002127550636099385,-0.00033798780982482036,6.0250517319225625e-05
27,10,0.0024853319510696266,-0.00038225574479165626,7.556649225486209e-05
27,11,0.0028920621256826977,-0.00043713697494906795,9.543051385508617e-05
27,12,0.0033596059009677625,-0.0005056042837472167,0.00012175788229019545
27,13,0.003903270693177131,-0.0005917710867579158,0.00015746627170234247
27,14,0.004543148074483594,-0.0007013823656228117,0.00020712534783168647
27,15,0.0053060354244227545,-0.0008425077228379012,0.00027810659307048267
27,16,0.0062281635201593966,-0.0010264470993161354,0.000382675029438857
27,17,0.007358929623055025,-0.0012686666016645662,0.0005418865490877675
27,18,0.008765496723488529,-0.0015888963607182207,0.0007929633993162353
27,19,0.010536722344491467,-0.00200738375223494,0.0012032132788667542
27,20,0.012780264227958409,-0.002528226001966451,0.0018951364244460412
27,21,0.015593174348424369,-0.0030856334120341125,0.003084677282457926
27,22,0.018951531052026634,-0.003402638554781374,0.0051028998952694846
27,23,0.022398451457987117,-0.002734435205827385,0.008201604429897976
27,24,0.024420401463681404,-4.843163958177799e-07,0.01129692140789763
27,25,0.022399420090778752,0.0027334728067817653,0.00820161912530328
27,26,0.018953455850117873,0.003401694811933245,0.005102929096821972
27,27,0.015596030466912263,0.0030847206130158638,0.0030847206130158638
27,28,0.012784014624086145,0.0025273562107173513,0.0018951933217234932
27,29,0.01054131804547756,0.0020065687216237055,0.001203282999518808
27,30,0.008770877180838734,0.0015881474472382337,0.0007930450243416685
27,31,0.007365023151001093,0.0012679946827559943,0.0005419789905119344
27,32,0.006234887815326746,0.001025862493842222,0.0003827770382310654
27,33,0.0053132981633166486,0.0008420201152112387,0.00027821676824225407
27,34,0.0045508475849042685,0.000701000734042354,0.00020724214665494454
27,35,0.0039112966952319405,0.0005915036359797044,0.00015758802097992478
27,36,0.0033678403129448597,0.0005054583827721851,0.00012188279060510289
27,37,0.0029003799296875702,0.0004371190999707642,9.555668471959862e-05
27,38,0.0024936021130033312,0.000382371427706188,7.569193807609089e-05
27,39,0.002135637074275194,0.0003382415925654961,6.037317409375207e-05
27,40,0.001817118927872339,0.0003025581786207785,4.830985103444481e-05
27,41,0.0015305207170336372,0.00027372078294347457,3.8610613903607e-05
27,42,0.0012696773619853899,0.00025054146481953807,3.0644736785077203e-05
27,43,0.001029437787394561,0.0002321354724929881,2.395478069964444e-05
27,44,0.0008054064169994137,0.0002178455018889541,1.820008117769565e-05
27,45,0.0005937467836166528,0.0002071890610085472,1.3119170149832125e-05
27,46,0.00039102829498231925,0.00019982206451544057,8.50399833085281e-06
27,47,0.00019410265458577171,0.00019551414749115962,4.1815476118270655e-06
27,48,0.0,9.705132729288586e-05,-0.0
28,0,0.0,-9.391794186825246e-05,-0.0
28,1,0.00018783588373650492,-0.00018923247356702282,5.397915867464567e-06
28,2,0.00037846494713404563,-0.0001934266056029369,1.0974367871541572e-05
28,3,0.0005746890949423787,-0.0002004994791088612,1.6918459961091123e-05
28,4,0.000779463905351768,-0.00021064902518548345,2.3444364737725497e-05
28,5,0.0009959871453133456,-0.00022416909302853152,3.0807429450081824e-05
28,6,0.001227802091408831,-0.00024146772362076377,3.932523579074456e-05
28,7,0.0014789225925548731,-0.00026309333824849166,4.940655495786796e-05
28,8,0.0017539887679058144,-0.0002897711871016187,6.159262793443889e-05
28,9,0.0020584649667581105,-0.0003224532415071446,7.661767005357053e-05
28,10,0.0023988952509201036,-0.00036238559125900444,9.549960399655045e-05
28,11,0.0027832361492761194,-0.0004111979631432382,0.00011967890053079231
28,12,0.00322129117720658,-0.00047101915881563906,0.0001512350010142772
28,13,0.0037252744669073975,-0.0005446172726150565,0.0001932293948036473
28,14,0.004310525722436693,-0.0006355476575945461,0.00025025729349167827
28,15,0.00499636978209649,-0.0007482483467287702,0.0003293434273279176
28,16,0.005807022415894233,-0.000887914001547935,0.00044139867531650884
28,17,0.00677219778519236,-0.0010597220201926196,0.0006035547838057495
28,18,0.007926466456279473,-0.0012664120381142,0.0008427358201596262
28,19,0.00930502186142076,-0.001502068992206211,0.001200477979334133
28,20,0.010930604440691894,-0.0017380930056696059,0.001737165671492757
28,21,0.012781207872759971,-0.0018960903436088883,0.00252730093975893
28,22,0.014722785127909671,-0.0018097932745895808,0.0036186386129114278
28,23,0.016400794421939133,-0.001222536466027116,0.004888357992269254
28,24,0.017167858059963903,-4.759450584392727e-07,0.005717948553167525
28,25,0.01640174631205601,0.0012215907018528422,0.004888376737172005
28,26,0.014724676656258219,0.001808865843984933,0.0036186758613417818
28,27,0.012784014624086145,0.0018951933217234932,0.0025273562107173513
28,28,0.010934290012811232,0.001737238247844726,0.001737238247844726
28,29,0.009309538128396693,0.0015012680481134959,0.0012005669130140924
28,30,0.00793175391658424,0.0012656760679299497,0.000842839939053697
28,31,0.006778185992536794,0.001059061713351941,0.0006036727002661805
28,32,0.005813630489880359,0.0008873394985967698,0.0004415287962501154
28,33,0.0050035069953432544,0.0007477691647609455,0.00032948396579070066
28,34,0.004318092160358468,0.0006351726197266325,0.00025040628171251345
28,35,0.0037331617558899895,0.0005443544419147987,0.00019338469855139729
28,36,0.0032293832765288703,0.00047087577706086503,0.00015139433521502263
28,37,0.0027914102017682595,0.0004111803947484498,0.00011983984603505977
28,38,0.0024070224870319707,0.0003624992726670663,9.56596253904934e-05
28,39,0.002066411656434127,0.00032270263630439753,7.677413440295225e-05
28,40,0.0017616172144231757,0.000290159747077048,6.174282434598779e-05
28,41,0.0014860921622800308,0.00026362347058173346,4.954771483902591e-05
28,42,0.0012343702732597087,0.0002421407643501401,3.945455368601963e-05
28,43,0.0010018106335797506,0.00022498528691918077,3.092208432996707e-05
28,44,0.0007843996994213472,0.0002116075120889954,2.3541541614499964e-05
28,45,0.0005785956094017598,0.00020159828687954878,1.6995371704631277e-05
28,46,0.00038120312566224964,0.00019466264961168314,1.1028277097512745e-05
28,47,0.00018927031017839356,0.00019060156283112482,5.4261567698693015e-06
28,48,0.0,9.463515508919678e-05,-0.0
29,0,0.0,-9.09235864373442e-05,-0.0
29,1,0.0001818471728746884,-0.0001831466156683923,6.512410808232912e-06
29,2,0.0003662932313367846,-0.00018704374104542686,1.3230336203955091e-05
29,3,0.0005559346549655421,-0.00019360093390860856,2.037051308744522e-05
29,4,0.0007534950991540017,-0.00020298119011051872,2.8176582252477063e-05
29,5,0.0009618970351865795,-0.00021542405389377657,3.6936030147335095e-05
29,6,0.0011843432069415548,-0.0002312574617984827,4.70018846450204e-05
29,7,0.001424411958783545,-0.0002509139343047766,5.882182125438885e-05
29,8,0.001686171075551108,-0.00027495166860434957,7.297850798553343e-05
29,9,0.001974315295992244,-0.0003040808337627088,9.024685406514683e-05
29,10,0.0022943327430765257,-0.0003391945143144345,0.00011167666743475721
29,11,0.002652704324621113,-0.0003814015779313412,0.00013871355377525563
29,12,0.003057135898939208,-0.0004320537894743617,0.00017337732522609102
29,13,0.0035168119035698365,-0.0004927487942805147,0.00021852629239649127
29,14,0.0040426334875002376,-0.0005652683330985414,0.00027824734616345675
29,15,0.004647348569766919,-0.0006513663410130707,0.00035842234007660853
29,16,0.005345366169526379,-0.0007522357428383034,0.0004675181209791166
29,17,0.006151820055443526,-0.0008673294568214487,0.0006175921463682159
29,18,0.007080025083169276,-0.0009919731651898372,0.0008252965668566689
29,19,0.0081357663858232,-0.0011129539009018092,0.001112062733584422
29,20,0.009305932884972895,-0.001201403041541654,0.0015011801741719455
29,21,0.010538572468906509,-0.0012041604706154417,0.002006501800789315
29,22,0.011714253826203778,-0.00104158150227105,0.0026033712459797307
29,23,0.012621735473448609,-0.0006351252655712875,0.003174020872908482
29,24,0.012984504357346353,-4.655714930671198e-07,0.0034573607357434684
29,25,0.012622666616434743,0.0006342001149560218,0.003174043568777627
29,26,0.01171610412743431,0.0010406742854785914,0.0026034163454953197
29,27,0.01054131804547756,0.001203282999518808,0.0020065687216237055
29,28,0.009309538128396693,0.0012005669130140924,0.0015012680481134959
29,29,0.008140184219449375,0.0011121704128326765,0.0011121704128326765
29,30,0.0070851973027313405,0.0009912532344903218,0.0008254226323487607
29,31,0.006157677750468732,0.0008666835399524127,0.000617734918079922
29,32,0.005351830222826515,0.0007516737593667422,0.0004676756701311063
29,33,0.004654330231735247,0.0006508976006736368,0.00035859250316426505
29,34,0.004050035021479242,0.0005649014668030507,0.00027842774071740574
29,35,0.003524527298129146,0.0004924916894822136,0.00021871433437061372
29,36,0.0030650516425148144,0.0004319135302558476,0.00017357024790049837
29,37,0.0026607002376174507,0.000381384390146235,0.0001389084280534053
29,38,0.0023022828622223444,0.0003393057160740805,0.00011187042340660147
29,39,0.0019820888054692897,0.0003043247915209905,9.043630370195069e-05
29,40,0.0016936332791803635,0.0002753317590568522,7.316036882670535e-05
29,41,0.0014314252873555853,0.0002514325122835064,5.899274094225179e-05
29,42,0.0011907682546133506,0.00023191583431047923,4.7158466159914e-05
29,43,0.0009675936187346269,0.00021622246042146844,3.707485759262642e-05
29,44,0.0007583233337704137,0.0002039187892636183,2.829424703693859e-05
29,45,0.0005597560402073903,0.00019467579649156,2.046364035093853e-05
29,46,0.00036897174078729376,0.00018825284958067857,1.3295611331363462e-05
29,47,0.0001832503410460331,0.00018448587039364688,6.546605876067105e-06
29,48,0.0,9.162517052301656e-05,-0.0
30,0,0.0,-8.740553106001955e-05,-0.0
30,1,0.0001748110621200391,-0.00017600213736306772,7.486234397855254e-06
30,2,0.00035200427472613545,-0.00017956850332372456,1.5195832732907172e-05
30,3,0.0005339480687674882,-0.00018555323306033923,2.3363145171638423e-05
30,4,0.0007231107408468139,-0.00019408350812559358,3.2249341867117334e-05
30,5,0.0009221150850186754,-0.0002053437906359882,4.215890633088083e-05
30,6,0.0011337983221187903,-0.00021958193251371002,5.3460236565475616e-05
30,7,0.0013612789500460955,-0.00023711671490797863,6.661247528222793e-05
30,8,0.0016080317519347475,-0.0002583461542908607,8.220145043635093e-05
30,9,0.0018779712586278168,-0.0002837550820579208,0.00010098869819535016
30,10,0.002175541916050589,-0.00031391889154889563,0.00012397903050181242
30,11,0.002505809041725608,-0.0003494973053519044,0.00015251399761227703
30,12,0.002874536526754398,-0.0003912064201944034,0.0001884006431538271
30,13,0.003288221882114415,-0.0004397472516776907,0.00023408626563677765
30,14,0.0037540310301097794,-0.0004956516099144288,0.00029288800055276036
30,15,0.004279525101943273,-0.0005589775719131104,0.00036927479866614207
30,16,0.004871986173936,-0.0006287441952563277,0.0004691649609493082
30,17,0.005537013492455928,-0.0007019435743150673,0.0006001160874989416
30,18,0.006275873322566135,-0.0007719414508979938,0.0007710932006199031
30,19,0.0070808963942519156,-0.0008261853848909343,0.0009911273559382499
30,20,0.007928244092348003,-0.0008436539384647128,0.001265573342193326
30,21,0.008768204271181341,-0.0007938992718011031,0.0015880692160271668
30,22,0.00951604263595021,-0.0006422742024704137,0.001926927355133631
30,23,0.010052752676122169,-0.0003685469762633783,0.002210197341623455
30,24,0.010253136588476966,-4.5324918929428443e-07,0.0023301590157136474
30,25,0.010053659174500757,0.00036764631160469356,0.0022102238733185866
30,26,0.00951784396526758,0.0006413909968310113,0.0019269800769368224
30,27,0.008770877180838734,0.0007930450243416693,0.0015881474472382324
30,28,0.00793175391658424,0.000842839939053697,0.0012656760679299493
30,29,0.0070851973027313405,0.0008254226323487607,0.0009912532344903227
30,30,0.006280908651886719,0.0007712405731771952,0.0007712405731771957
30,31,0.00554271615637695,0.0007013147511342865,0.0006002829901863137
30,32,0.004878279149618146,0.0006281970836811129,0.0004693491390886334
30,33,0.004286321989014724,0.0005585212353472449,0.0003694737231699518
30,34,0.0037612366789236563,0.0004952944509329811,0.0002930988863414463
30,35,0.003295733087148762,0.00043949694909789136,0.00023430609195912683
30,36,0.0028822427807278735,0.0003910698707436566,0.00018862617567971004
30,37,0.002513593345661449,0.0003494805702545529,0.00015274181215658403
30,38,0.0021832816402187678,0.00031402714831561167,0.0001242055382301428
30,39,0.0018855390490302255,0.0002839925817245014,0.0001012101721545556
30,40,0.001615296476769765,0.0002587161843173491,8.241405324675428e-05
30,41,0.0013681066803955273,0.0002376215679149421,6.681228782309378e-05
30,42,0.0011400533409398807,0.00022022288100051474,5.364328748103976e-05
30,43,0.0009276609183944978,0.00020612106779620536,4.232120218089052e-05
30,44,0.00072781120534747,0.0001949962948473075,3.238689774324739e-05
30,45,0.0005376683286998828,0.00018659965117397365,2.3472015599300953e-05
30,46,0.0003546119029995227,0.00018074561513681172,1.527214267674692e-05
30,47,0.00017617709842625935,0.00017730595149976136,7.5262101885709165e-06
30,48,0.0,8.808854921312967e-05,-0.0
31,0,0.0,-8.343735203948894e-05,-0.0
31,1,0.0001668747040789779,-0.00016795078293548512,8.310120776772935e-06
31,2,0.00033590156587097025,-0.0001711668302716437,1.685254898358012e-05
31,3,0.0005092083646222652,-0.0001765474247743984,2.5869596218828058e-05
31,4,0.000688996415419767,-0.0001841854289512763,3.56287221582084e-05
31,5,0.0008775792225248179,-0.0001942131591954183,4.6437585438106226e-05
31,6,0.0010774227338106036,-0.0002068038928471356,5.8662303343051106e-05
31,7,0.001291187008219089,-0.0002221727204339013,7.275041107935795e-05
31,8,0.0015217681746784062,-0.00024057544569122734,8.926037901811038e-05
31,9,0.0017723378996015438,-0.0002623032536972473,0.00010889997982366012
31,10,0.002046374682072901,-0.0002876692148975076,0.0001325762019095092
31,11,0.002347676329396559,-0.0003169799652793265,0.00016145953309548212
31,12,0.002680334612631554,-0.0003504815214498611,0.0001970647138298219
31,13,0.003048639372296281,-0.00038826143688158146,0.00024134724725049963
31,14,0.003456857486394717,-0.000430079800069177,0.0002968075547952805
31,15,0.003908798972434635,-0.00047508938061652283,0.00036657794255464814
31,16,0.0044070362476277625,-0.0005213944540055039,0.00045443325639801715
31,17,0.004951587880445643,-0.0005654012171508538,0.0005646018971348136
31,18,0.00553783868192947,-0.000600961896750529,0.0007011467999229904
31,19,0.006153511673946701,-0.0006184737593283862,0.0008665400842755365
31,20,0.006774786200586243,-0.0006044611814527371,0.0010589446435655884
31,21,0.007362434036852175,-0.0005428064576751368,0.001267905527846004
31,22,0.007860399115936516,-0.0004194533766747619,0.0014692696159638021
31,23,0.008201340790201699,-0.000231893604991271,0.0016231020953998087
31,24,0.008324186325919058,-4.3903979793542824e-07,0.0016828343587272075
31,25,0.00820221886979757,0.00023102117617919676,0.0016231323317803816
31,26,0.007862143973560665,0.0004185978593982372,0.0014693296994625436
31,27,0.007365023151001095,0.0005419789905119349,0.001267994682755993
31,28,0.006778185992536795,0.0006036727002661827,0.001059061713351941
31,29,0.00615767775046873,0.0006177349180799228,0.0008666835399524127
31,30,0.005542716156376949,0.0006002829901863129,0.0007013147511342865
31,31,0.004957111770096104,0.0005647921058638504,0.0005647921058638504
31,32,0.004413131944649248,0.0005208644923503803,0.00045464315321445264
31,33,0.003915382785395344,0.0004746473479264497,0.0003668046452907016
31,34,0.003463837248796349,0.0004297338355922257,0.0002970478895283977
31,35,0.0030559151142108922,0.0003880189788204773,0.00024159777145579993
31,36,0.0026877992911553943,0.0003503492504533048,0.00019732174155317767
31,37,0.0023552166133042826,0.00031696375269666776,0.00016171916198692675
31,38,0.002053871785762059,0.00028777407607205206,0.00013283434194684277
31,39,0.0017796684611601785,0.00026253330653760196,0.00010915238354761365
31,40,0.0015288051726868549,0.00024093387472539035,8.950267309316073e-05
31,41,0.0012978007117093978,0.0002226617465177919,7.297812898824686e-05
31,42,0.001083481679651271,0.00020742474866827597,5.887091901810124e-05
31,43,0.0008829512143728458,0.00019496607068367606,4.662254762850338e-05
31,44,0.000693549538283919,0.00018506960268202874,3.578548932940722e-05
31,45,0.0005128120090087884,0.00017756104142505953,2.5993671778053764e-05
31,46,0.0003384274554337999,0.00017230704416994853,1.6939516623952407e-05
31,47,0.00016819792066889128,0.00016921372771689996,8.355679731796549e-06
31,48,0.0,8.409896033444564e-05,-0.0
32,0,0.0,-7.909541028324661e-05,-0.0
32,1,0.00015819082056649323,-0.0001591495883794876,8.981917309402212e-06
32,2,0.0003182991767589752,-0.00016200902788166945,1.8196985090547437e-05
32,3,0.00048220887632983213,-0.00016677705988571095,2.788682892935365e-05
32,4,0.0006518532965303971,-0.0001735155189063154,3.831540416974485e-05
32,5,0.000829239914142463,-0.00018231020945114548,4.978195648493584e-05
32,6,0.001016473715432688,-0.0001932691068724583,6.263622376339765e-05
32,7,0.0012157781278873795,-0.00020651863923291935,7.729676900791922e-05
32,8,0.0014295109938985268,-0.00022219658554655853,9.427339801334122e-05
32,9,0.0016601712989804966,-0.00024043925916652196,0.00011419458240006326
32,10,0.0019103895122315707,-0.00026135933827707363,0.00013784052260030902
32,11,0.002182889975534644,-0.0002850087934315917,0.00016618164554908625
32,12,0.002480407099094754,-0.0003113187060393859,0.00020042037979645056
32,13,0.0028055273876134157,-0.0003400044107122321,0.0002420300003767226
32,14,0.0031604159205192183,-0.0003704209146102803,0.00029277655475042443
32,15,0.0035463692168339763,-0.0004013518703103738,0.00035469593029837103
32,16,0.003963119661139966,-0.00043072024067616226,0.00042997502430021524
32,17,0.004407809698186301,-0.00045523003079009404,0.0005206518989096234
32,18,0.004873579722720154,-0.0004700032637572709,0.0006280093673416941
32,19,0.005347816225700843,-0.0004683875412483363,0.0007515134214438335
32,20,0.005810354805216827,-0.00044228849489424526,0.000887208651833372
32,21,0.006232393215489333,-0.00038357429940288944,0.0010257628470915804
32,22,0.0065775034040226055,-0.00028707763491660904,0.001151034566712172
32,23,0.006806548485322551,-0.00015498223349997295,0.0012411218190278412
32,24,0.006887467871022551,-4.230128087213611e-07,0.0012744726952596433
32,25,0.006807394510939994,0.00015414165234002965,0.0012411556136307585
32,26,0.006579184566342492,0.0002862533478066227,0.0011511017208664502
32,27,0.0062348878153267485,0.0003827770382310667,0.001025862493842223
32,28,0.005813630489880359,0.0004415287962501167,0.0008873394985967698
